campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,date_start,cpm,cpc,clicks,impressions,reach,spend,hourly_stats_aggregated_by_audience_time_zone
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,None,None,5,77,74,0,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,80.56872,2.428571,7,211,202,17,07
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-11,52.941176,0.9,10,170,170,9,07
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,273.4375,3.888889,18,256,256,70,07
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,456.521739,5.25,4,46,46,21,07
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-05,308.823529,2.1,10,68,67,21,07
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,333.333333,3.5,12,126,125,42,07
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,265.306122,2.736842,19,196,196,52,07
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-05,94.488189,1.714286,7,127,124,12,08
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,365.853659,3.529412,17,164,159,60,08
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,295.774648,4.2,5,71,70,21,08
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-11,105.084746,1.722222,18,295,295,31,08
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,688.52459,4.666667,9,61,61,42,08
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,233.766234,3,6,77,77,18,08
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,50.314465,0.615385,13,159,159,8,08
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-11,76.923077,1.454545,11,208,208,16,09
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,523.809524,3.928571,14,105,105,55,09
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,None,None,4,59,59,0,09
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,None,None,2,35,34,0,09
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,103.448276,2,3,58,58,6,09
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,439.393939,4.833333,6,66,65,29,09
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-05,55.555556,1.454545,11,288,287,16,09
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,171.597633,2.230769,13,169,169,29,10
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,None,None,1,106,106,0,10
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-04,None,None,0,5,5,0,10
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,489.361702,6.571429,7,94,94,46,10
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,131.313131,4.333333,3,99,99,13,10
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,386.666667,2.9,10,75,75,29,10
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-11,120.772947,2.083333,12,207,206,25,10
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-05,142.857143,1.896552,29,385,380,55,10
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,262.295082,4.363636,11,183,179,48,11
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-11,94.339623,2,5,106,106,10,11
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-05,163.74269,3.5,8,171,171,28,11
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,123.076923,2.666667,3,65,64,8,11
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,156.028369,2.75,8,141,138,22,11
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-04,None,None,0,9,9,0,11
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,123.287671,1.636364,11,146,143,18,11
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,139.534884,2.181818,11,172,171,24,11
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,80.745342,2,13,322,313,26,12
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,76.335878,3.333333,6,262,255,20,12
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,72.649573,2.125,8,234,232,17,12
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,286.432161,2.85,20,199,199,57,12
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-05,192.028986,2.12,25,276,272,53,12
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,153.465347,2.583333,12,202,196,31,12
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-04,117.5,1.678571,28,400,392,47,12
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,34.482759,1,6,174,174,6,13
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-05,278.350515,3,9,97,94,27,13
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,108.374384,2.444444,18,406,406,44,13
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,92.485549,2.285714,7,173,171,16,13
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,27.149321,0.666667,9,221,219,6,13
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,196.850394,5,5,127,127,25,13
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-04,126.984127,2.285714,21,378,378,48,13
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,144.53125,2.3125,16,256,256,37,14
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-04,243.654822,2.4,20,197,197,48,14
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,114.803625,2.714286,14,331,331,38,14
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,235.099338,4.4375,16,302,293,71,14
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,163.265306,1.333333,6,49,49,8,14
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,105.128205,2.411765,17,390,383,41,14
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,45.16129,0.875,8,155,155,7,15
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,104.938272,1.7,10,162,162,17,15
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,109.589041,1.333333,6,73,71,8,15
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-04,187.5,1.5,14,112,112,21,15
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,114.845938,2.733333,15,357,357,41,15
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,290.734824,3.033333,30,313,313,91,15
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-04,180.851064,2.428571,14,188,188,34,16
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,293.172691,5.615385,13,249,249,73,16
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,None,None,4,106,106,0,16
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,175.824176,2.461538,13,182,177,32,16
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,252.054795,3.285714,28,365,365,92,16
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,None,None,1,17,16,0,16
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-04,125.68306,1.916667,12,183,181,23,17
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,166.666667,4.428571,14,372,372,62,17
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,117.647059,2.8,5,119,119,14,17
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-06,388.888889,7,3,54,54,21,17
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-08,421.052632,8,1,19,19,8,17
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-07,379.310345,2.75,4,29,29,11,17
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,275,4.4,5,80,77,22,18
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-09,307.017544,2.1875,16,114,112,35,18
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_商務旅遊,23842952219900246,180801_富御捷境_CPC_0801-0831,23842952219910246,2018-09-10,492.537313,6.6,5,67,66,33,19
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-05,153.846154,0.6,10,39,39,6,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-28,0,None,0,3,3,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-30,None,None,0,4,4,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-31,None,None,0,1,1,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-01,0,0,2,117,117,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-07,None,None,0,1,1,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-26,None,None,0,1,1,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-08,None,None,0,2,2,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-10,None,None,0,10,9,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-11,None,None,1,4,4,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-27,0,None,0,2,2,0,00
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-09,444.444444,2,2,9,9,4,01
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-30,None,None,0,1,1,0,01
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-01,0,0,1,30,30,0,01
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-05,None,None,1,17,17,0,01
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-08,None,None,0,2,2,0,01
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-31,None,None,0,2,2,0,01
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-10,None,None,0,10,10,0,01
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-25,0,None,0,1,1,0,01
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-09,None,None,2,13,13,0,02
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-27,0,None,0,1,1,0,02
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-08,None,None,0,2,2,0,02
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-10,None,None,1,6,6,0,02
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-05,None,None,1,15,15,0,02
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-24,0,None,0,1,1,0,02
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-01,0,None,0,1,1,0,02
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-09,None,None,0,9,9,0,03
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-08,None,None,0,1,1,0,03
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-07,None,None,1,3,3,0,03
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-10,3000,4.5,2,3,3,9,03
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-25,0,None,0,1,1,0,03
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-05,None,None,0,16,16,0,03
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-28,0,None,0,1,1,0,03
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-27,0,None,0,1,1,0,03
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-06,None,None,0,1,1,0,04
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-07,None,None,1,3,3,0,04
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-08,None,None,0,5,5,0,04
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-05,None,None,0,21,21,0,04
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-31,None,None,0,1,1,0,04
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-09,None,None,0,11,10,0,04
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-10,None,None,0,4,4,0,04
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-06,None,None,1,23,23,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-10,None,None,0,6,6,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-07,None,None,0,22,22,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-28,0,None,0,1,1,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-08,None,None,2,16,16,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-31,None,None,0,1,1,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-09,None,None,0,44,44,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-05,None,None,0,36,34,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-23,0,None,0,1,1,0,05
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-10,None,None,2,28,28,0,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-08,None,None,0,27,27,0,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-07,222.222222,3.333333,6,90,90,20,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-28,0,None,0,1,1,0,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-01,0,None,0,1,1,0,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-09,237.113402,7.666667,3,97,96,23,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-31,3000,3,2,2,2,6,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-11,None,None,0,19,19,0,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-06,53.571429,1.2,5,112,107,6,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-24,0,None,0,1,1,0,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-05,191.011236,3.4,5,89,85,17,06
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-09-06,218.75,3.888889,9,160,158,35,07
180801_富御捷境_CPC_0801-0831,23842899164750246,BT_30-50y_精品_桃園,23842899165050246,180801_富御捷境_CPC_0801-0831,23842899395730246,2018-08-24,0,None,0,4,4,0,07
